report_id,case_id,timestamp,subject_person_id,subject_organization_id,observation,source,reliability,confidence
INTEL_01690,,2025-01-04 23:03:51,PERSON_1102,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01691,,2025-03-06 03:02:20,PERSON_0579,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_01692,,2024-11-10 15:10:41,PERSON_0839,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01693,,2024-10-26 19:18:58,PERSON_0314,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01694,,2026-04-19 20:14:26,PERSON_0277,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01695,,2025-08-11 17:27:43,PERSON_0121,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_01696,,2025-07-03 09:57:51,PERSON_1286,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.89
INTEL_01697,,2026-01-09 05:51:37,PERSON_1078,ORG_0106,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01698,,2026-02-27 07:48:52,PERSON_1249,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01699,,2025-06-24 22:27:58,PERSON_0849,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01700,,2024-10-30 07:06:01,PERSON_1252,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01701,,2025-04-28 12:02:20,PERSON_0810,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01702,,2026-02-09 12:09:41,PERSON_0945,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.78
INTEL_01703,,2026-04-07 17:15:03,PERSON_0576,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01704,,2024-10-14 05:03:06,PERSON_1045,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01705,,2024-12-26 00:54:59,PERSON_1475,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_01706,,2025-02-12 07:40:14,PERSON_1043,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01707,,2025-06-08 04:09:39,PERSON_1465,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01708,,2026-04-02 12:45:13,PERSON_0062,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01709,,2026-02-16 12:24:12,PERSON_1303,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01710,,2025-11-17 11:12:37,PERSON_0350,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01711,,2026-02-16 08:19:32,PERSON_1137,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01712,,2024-10-17 00:48:12,PERSON_0523,ORG_0165,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.87
INTEL_01713,,2026-01-18 10:06:46,PERSON_0520,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01714,,2026-06-16 18:06:45,PERSON_0121,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_01715,,2025-05-31 11:35:27,PERSON_0695,ORG_0053,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01716,,2025-02-10 14:42:25,PERSON_0311,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.85
INTEL_01717,,2024-03-25 22:47:58,PERSON_0118,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01718,,2026-06-23 06:03:17,PERSON_0251,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01719,,2025-11-06 01:25:39,PERSON_0986,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01720,,2026-05-13 07:39:33,PERSON_0464,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_01721,,2024-10-25 06:19:16,PERSON_0040,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01722,,2026-03-05 13:22:38,PERSON_0747,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_01723,,2024-01-26 13:00:44,PERSON_1177,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_01724,,2024-10-11 11:44:00,PERSON_0567,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01725,,2026-03-24 23:38:43,PERSON_1477,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_01726,,2024-03-28 19:00:38,PERSON_0005,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01727,,2024-02-03 23:49:28,PERSON_0701,ORG_0077,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01728,,2024-12-25 19:52:45,PERSON_1263,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01729,,2024-08-20 11:05:39,PERSON_1105,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_01730,,2024-12-29 11:04:37,PERSON_0527,ORG_0167,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01731,,2025-11-16 06:31:40,PERSON_1231,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01732,,2025-10-28 10:49:56,PERSON_0288,ORG_0285,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_01733,,2025-04-01 19:05:47,PERSON_0778,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01734,,2024-11-22 22:42:41,PERSON_1233,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01735,,2024-07-30 14:53:50,PERSON_0174,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_01736,,2024-07-29 19:14:17,PERSON_0986,ORG_0170,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01737,,2025-02-05 08:27:59,PERSON_1236,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01738,,2025-08-11 20:17:11,PERSON_0727,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_01739,,2025-06-17 11:56:04,PERSON_1491,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01740,,2025-12-14 07:54:36,PERSON_0315,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_01741,,2024-12-17 23:54:48,PERSON_1242,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01742,,2026-06-29 12:17:05,PERSON_1061,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.87
INTEL_01743,,2025-11-27 22:05:02,PERSON_0543,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01744,,2025-07-17 02:01:28,PERSON_1387,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_01745,,2024-06-09 02:55:22,PERSON_0231,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.8
INTEL_01746,,2025-11-21 03:10:29,PERSON_1493,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_01747,,2026-04-14 08:35:14,PERSON_1377,ORG_0146,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01748,,2025-09-08 04:22:28,PERSON_0928,ORG_0102,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01749,,2025-10-24 12:24:24,PERSON_0633,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_01750,,2024-08-23 21:18:06,PERSON_0879,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01751,,2025-04-11 10:39:35,PERSON_1230,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.8
INTEL_01752,,2024-07-09 08:21:10,PERSON_1273,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.84
INTEL_01753,,2025-05-03 06:51:42,PERSON_0594,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01754,,2026-04-17 15:40:35,PERSON_1222,ORG_0042,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01755,,2025-08-21 07:29:48,PERSON_0175,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.9
INTEL_01756,,2025-02-01 15:22:35,PERSON_0291,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_01757,,2024-03-24 07:16:46,PERSON_0063,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01758,,2024-04-25 02:03:59,PERSON_0524,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01759,,2025-07-03 17:17:03,PERSON_1398,ORG_0003,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.85
INTEL_01760,,2026-05-26 04:50:36,PERSON_0696,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01761,,2025-10-02 05:15:55,PERSON_1235,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01762,,2024-01-11 12:53:36,PERSON_1220,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01763,,2025-02-17 07:28:52,PERSON_0248,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_01764,,2024-02-15 12:37:17,PERSON_0571,ORG_0149,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.75
INTEL_01765,,2026-01-11 14:43:10,PERSON_1275,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01766,,2024-07-06 08:17:37,PERSON_0294,ORG_0062,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01767,,2024-01-19 10:54:31,PERSON_0793,ORG_0149,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_01768,,2025-01-23 09:17:58,PERSON_0294,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01769,,2025-10-08 02:55:31,PERSON_0995,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01770,,2024-07-29 16:24:10,PERSON_0298,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01771,,2025-10-06 21:24:03,PERSON_0352,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_01772,,2025-03-28 01:34:31,PERSON_1232,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01773,,2025-09-29 21:52:33,PERSON_0498,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01774,,2025-12-13 17:59:55,PERSON_0187,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01775,,2024-06-15 09:28:05,PERSON_0580,ORG_0250,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01776,,2024-03-08 13:06:04,PERSON_0837,ORG_0299,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_01777,,2024-02-09 13:42:33,PERSON_0992,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.84
INTEL_01778,,2024-08-17 05:36:32,PERSON_0650,ORG_0156,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_01779,,2025-01-12 21:58:29,PERSON_0674,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_01780,,2025-07-14 09:54:49,PERSON_1441,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_01781,,2024-11-18 18:28:42,PERSON_0875,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_01782,,2024-09-25 04:07:14,PERSON_0247,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01783,,2025-09-02 07:38:54,PERSON_0002,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01784,,2024-03-03 08:15:44,PERSON_1142,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01785,,2025-06-05 17:18:14,PERSON_1139,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01786,,2025-05-11 07:52:03,PERSON_0362,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_01787,,2026-01-06 02:49:58,PERSON_0535,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_01788,,2025-03-05 06:08:31,PERSON_0983,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_01789,,2025-07-13 21:31:58,PERSON_0951,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_01790,,2026-04-01 01:14:18,PERSON_1277,ORG_0294,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_01791,,2026-04-18 00:14:47,PERSON_1002,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_01792,,2025-10-02 01:28:38,PERSON_0032,ORG_0090,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.36
